motion_id,topic,source,confidence,classified_at
middiv2026.calicotab.com:middiv2026:76552,,,,2026-09-26T13:52:04.780788+00:00
mindanaointervarsity.calicotab.com:miv2022:22384,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mindanaointervarsity.calicotab.com:miv2022:22385,,,,2026-09-26T13:52:04.780788+00:00
mindanaointervarsity.calicotab.com:miv2022:22386,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mindanaointervarsity.calicotab.com:miv2022:22387,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mindanaointervarsity.calicotab.com:miv2022:22388,,,,2026-09-26T13:52:04.780788+00:00
48thmpdc.calicotab.com:48thmpdc:44310,,,,2026-09-26T13:52:04.780788+00:00
48thmpdc.calicotab.com:48thmpdc:44311,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
48thmpdc.calicotab.com:48thmpdc:44312,,,,2026-09-26T13:52:04.780788+00:00
48thmpdc.calicotab.com:48thmpdc:44313,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mad2024.calicotab.com:madprewudc2023:35984,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mad2024.calicotab.com:madprewudc2023:35985,,,,2026-09-26T13:52:04.780788+00:00
mad2024.calicotab.com:madprewudc2023:35986,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mad2024.calicotab.com:madprewudc2023:35987,,,,2026-09-26T13:52:04.780788+00:00
mad2024.calicotab.com:madprewudc2023:35988,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
monashprewudc.calicotab.com:monashprewudc2025:67771,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
monashprewudc.calicotab.com:monashprewudc2025:67785,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
monashprewudc.calicotab.com:monashprewudc2025:67793,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
monashprewudc.calicotab.com:monashprewudc2025:67812,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
monashprewudc.calicotab.com:monashprewudc2025:67935,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
moraytaintervarsity2024.calicotab.com:moriv2024:48269,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
moraytaintervarsity2024.calicotab.com:moriv2024:48270,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
moraytaintervarsity2024.calicotab.com:moriv2024:48271,,,,2026-09-26T13:52:04.780788+00:00
moraytaintervarsity2024.calicotab.com:moriv2024:48272,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mnmpreabp25.calicotab.com:mnbpdpreabp2025:58983,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mnmpreabp25.calicotab.com:mnbpdpreabp2025:58998,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mnmpreabp25.calicotab.com:mnbpdpreabp2025:59031,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mnmpreabp25.calicotab.com:mnbpdpreabp2025:59058,,,,2026-09-26T13:52:04.780788+00:00
mumbaifundraisers.calicotab.com:mumbaidebateopen26:74993,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mumbaifundraisers.calicotab.com:mumbaidebateopen26:74994,,,,2026-09-26T13:52:04.780788+00:00
mumbaifundraisers.calicotab.com:mumbaidebateopen26:74995,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mumbaifundraisers.calicotab.com:mumbaidebateopen26:74996,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mumbaifundraisers.calicotab.com:mumbaidebateopen26:74997,,,,2026-09-26T13:52:04.780788+00:00
mumbaiprewudc2025.calicotab.com:mumbaiprewudc25:69005,,,,2026-09-26T13:52:04.780788+00:00
mumbaiprewudc2025.calicotab.com:mumbaiprewudc25:69006,,,,2026-09-26T13:52:04.780788+00:00
mumbaiprewudc2025.calicotab.com:mumbaiprewudc25:69007,,,,2026-09-26T13:52:04.780788+00:00
mumbaiprewudc2025.calicotab.com:mumbaiprewudc25:69008,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mumbaiprewudc2025.calicotab.com:mumbaiprewudc25:69009,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
munichopen2026.calicotab.com:munich2026:79182,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
munichopen2026.calicotab.com:munich2026:79216,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
munichopen2026.calicotab.com:munich2026:79236,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
munichopen2026.calicotab.com:munich2026:79248,,,,2026-09-26T13:52:04.780788+00:00
munichopen2026.calicotab.com:munich2026:79327,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nasparopen.calicotab.com:nasparopen2021:10510,,,,2026-09-26T13:52:04.780788+00:00
nasparopen.calicotab.com:nasparopen2021:10513,,,,2026-09-26T13:52:04.780788+00:00
nasparopen.calicotab.com:nasparopen2021:10514,,,,2026-09-26T13:52:04.780788+00:00
nasparopen.calicotab.com:nasparopen2021:10516,,,,2026-09-26T13:52:04.780788+00:00
nasparopen.calicotab.com:nasparopen2021:10512,,,,2026-09-26T13:52:04.780788+00:00
naspar2023.calicotab.com:naspar2023:33267,,,,2026-09-26T13:52:04.780788+00:00
naspar2023.calicotab.com:naspar2023:33268,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naspar2023.calicotab.com:naspar2023:33269,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naspar2023.calicotab.com:naspar2023:33270,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naspar2023.calicotab.com:naspar2023:33271,,,,2026-09-26T13:52:04.780788+00:00
nasparprewudc2023.calicotab.com:nasparprewudc2023:37110,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nasparprewudc2023.calicotab.com:nasparprewudc2023:37111,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nasparprewudc2023.calicotab.com:nasparprewudc2023:37112,,,,2026-09-26T13:52:04.780788+00:00
nasparprewudc2023.calicotab.com:nasparprewudc2023:37113,,,,2026-09-26T13:52:04.780788+00:00
nasparprewudc2023.calicotab.com:nasparprewudc2023:37114,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2021.calicotab.com:Nalsariv2021:7726,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2021.calicotab.com:Nalsariv2021:7727,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2021.calicotab.com:Nalsariv2021:7728,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2021.calicotab.com:Nalsariv2021:7729,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2021.calicotab.com:Nalsariv2021:7730,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2022.calicotab.com:nalsariv22:20132,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2022.calicotab.com:nalsariv22:20133,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2022.calicotab.com:nalsariv22:20134,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2022.calicotab.com:nalsariv22:20135,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2022.calicotab.com:nalsariv22:20136,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2023.calicotab.com:nalsariv2023:33674,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2023.calicotab.com:nalsariv2023:33675,,,,2026-09-26T13:52:04.780788+00:00
nalsariv2023.calicotab.com:nalsariv2023:33676,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2023.calicotab.com:nalsariv2023:33677,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nalsariv2023.calicotab.com:nalsariv2023:33680,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sbinalsariv2024.calicotab.com:nalsariv2024:46434,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sbinalsariv2024.calicotab.com:nalsariv2024:46435,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sbinalsariv2024.calicotab.com:nalsariv2024:46436,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sbinalsariv2024.calicotab.com:nalsariv2024:46438,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
sbinalsariv2024.calicotab.com:nalsariv2024:46439,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thenalsariv.calicotab.com:nalsariv2025:63121,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thenalsariv.calicotab.com:nalsariv2025:63165,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thenalsariv.calicotab.com:nalsariv2025:63183,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thenalsariv.calicotab.com:nalsariv2025:63202,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thenalsariv.calicotab.com:nalsariv2025:63222,,,,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:52766,,,,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:52891,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:52913,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:52925,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:53052,,,,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:53069,,,,2026-09-26T13:52:04.780788+00:00
naudc2025.calicotab.com:naudc2025:53073,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:73897,,,,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:73898,,,,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:74045,,,,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:74047,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:74071,,,,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:74081,,,,2026-09-26T13:52:04.780788+00:00
naudc2026.calicotab.com:_:74200,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlc2026.calicotab.com:nhsdlcbp2026:84383,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlc2026.calicotab.com:nhsdlcbp2026:84384,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlc2026.calicotab.com:nhsdlcbp2026:84454,,,,2026-09-26T13:52:04.780788+00:00
nhsdlc2026.calicotab.com:nhsdlcbp2026:84461,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlc2026.calicotab.com:nhsdlcbp2026:84518,,,,2026-09-26T13:52:04.780788+00:00
nhsdlcbpopen2025.calicotab.com:dlcbp2025:56816,,,,2026-09-26T13:52:04.780788+00:00
nhsdlcbpopen2025.calicotab.com:dlcbp2025:56833,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlcbpopen2025.calicotab.com:dlcbp2025:56870,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nhsdlcbpopen2025.calicotab.com:dlcbp2025:56992,,,,2026-09-26T13:52:04.780788+00:00
nhsdlc.calicotab.com:nhsdlc-bp-2023:33032,,,,2026-09-26T13:52:04.780788+00:00
nhsdlc.calicotab.com:nhsdlc-bp-2023:33033,International Relations,model,0.421,2026-09-26T13:52:04.780788+00:00
nhsdlc.calicotab.com:nhsdlc-bp-2023:33034,,,,2026-09-26T13:52:04.780788+00:00
nhsdlc.calicotab.com:nhsdlc-bp-2023:33036,,,,2026-09-26T13:52:04.780788+00:00
thuiv2024.calicotab.com:nhsdlcbpo2024:42976,,,,2026-09-26T13:52:04.780788+00:00
thuiv2024.calicotab.com:nhsdlcbpo2024:42987,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
thuiv2024.calicotab.com:nhsdlcbpo2024:42977,,,,2026-09-26T13:52:04.780788+00:00
thuiv2024.calicotab.com:nhsdlcbpo2024:42978,,,,2026-09-26T13:52:04.780788+00:00
thuiv2024.calicotab.com:nhsdlcbpo2024:42979,,,,2026-09-26T13:52:04.780788+00:00
2026nhsdlcbpopen.calicotab.com:dlcbp2026:71897,,,,2026-09-26T13:52:04.780788+00:00
2026nhsdlcbpopen.calicotab.com:dlcbp2026:71932,,,,2026-09-26T13:52:04.780788+00:00
2026nhsdlcbpopen.calicotab.com:dlcbp2026:71960,,,,2026-09-26T13:52:04.780788+00:00
2026nhsdlcbpopen.calicotab.com:dlcbp2026:71988,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
2026nhsdlcbpopen.calicotab.com:dlcbp2026:72080,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xbpdnluo.calicotab.com:XNLUOBPD25:53262,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xbpdnluo.calicotab.com:XNLUOBPD25:53322,,,,2026-09-26T13:52:04.780788+00:00
xbpdnluo.calicotab.com:XNLUOBPD25:53367,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xbpdnluo.calicotab.com:XNLUOBPD25:53390,,,,2026-09-26T13:52:04.780788+00:00
xbpdnluo.calicotab.com:XNLUOBPD25:53516,,,,2026-09-26T13:52:04.780788+00:00
xinluobpd.calicotab.com:NLUOPD26:75722,,,,2026-09-26T13:52:04.780788+00:00
xinluobpd.calicotab.com:NLUOPD26:75755,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xinluobpd.calicotab.com:NLUOPD26:75803,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xinluobpd.calicotab.com:NLUOPD26:75821,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
xinluobpd.calicotab.com:NLUOPD26:75908,,,,2026-09-26T13:52:04.780788+00:00
nualspd2026.calicotab.com:nualspd2026:73828,,,,2026-09-26T13:52:04.780788+00:00
nualspd2026.calicotab.com:nualspd2026:73939,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nualspd2026.calicotab.com:nualspd2026:73970,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nualspd2026.calicotab.com:nualspd2026:74007,,,,2026-09-26T13:52:04.780788+00:00
nualspd2026.calicotab.com:nualspd2026:74034,,,,2026-09-26T13:52:04.780788+00:00
nuspreworlds.calicotab.com:_:37054,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nuspreworlds.calicotab.com:_:37055,,,,2026-09-26T13:52:04.780788+00:00
nuspreworlds.calicotab.com:_:37056,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nuspreworlds.calicotab.com:_:37057,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nuspreworlds.calicotab.com:_:37058,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11126,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11135,,,,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11134,,,,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11133,,,,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11132,,,,2026-09-26T13:52:04.780788+00:00
ndsa.calicotab.com:ndo2021:11131,,,,2026-09-26T13:52:04.780788+00:00
newmanproam.calicotab.com:_:36184,Politics & Governance,model,0.354,2026-09-26T13:52:04.780788+00:00
newmanproam.calicotab.com:_:36185,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
newmanproam.calicotab.com:_:36186,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
newmanproam.calicotab.com:_:36187,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
newmanproam.calicotab.com:_:36188,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77605,,,,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77606,,,,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77638,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77665,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77784,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77746,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77747,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ngome.calicotab.com:ngtoc2026:77795,,,,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60539,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60540,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60541,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60542,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60543,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60544,,,,2026-09-26T13:52:04.780788+00:00
ndc-awari2025.calicotab.com:NDCXI:60545,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
rrngtoc.calicotab.com:rrtoc2024:47269,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
rrngtoc.calicotab.com:rrtoc2024:47270,,,,2026-09-26T13:52:04.780788+00:00
rrngtoc.calicotab.com:rrtoc2024:47271,,,,2026-09-26T13:52:04.780788+00:00
nijmegen2023.calicotab.com:nijmegen2023:36009,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nijmegen2023.calicotab.com:nijmegen2023:36010,,,,2026-09-26T13:52:04.780788+00:00
nijmegen2023.calicotab.com:nijmegen2023:36011,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nijmegen2023.calicotab.com:nijmegen2023:36013,,,,2026-09-26T13:52:04.780788+00:00
nordicopen2026.calicotab.com:nordicopen2026:71350,,,,2026-09-26T13:52:04.780788+00:00
nordicopen2026.calicotab.com:nordicopen2026:71353,,,,2026-09-26T13:52:04.780788+00:00
nordicopen2026.calicotab.com:nordicopen2026:71439,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nordicopen2026.calicotab.com:nordicopen2026:71452,,,,2026-09-26T13:52:04.780788+00:00
nordicopen2026.calicotab.com:nordicopen2026:71587,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nlid2025.calicotab.com:nlid2025:60309,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nlid2025.calicotab.com:nlid2025:60337,,,,2026-09-26T13:52:04.780788+00:00
nlid2025.calicotab.com:nlid2025:60336,,,,2026-09-26T13:52:04.780788+00:00
nlid2025.calicotab.com:nlid2025:60338,,,,2026-09-26T13:52:04.780788+00:00
norwichiv2026.calicotab.com:norwichiv2026:75798,,,,2026-09-26T13:52:04.780788+00:00
norwichiv2026.calicotab.com:norwichiv2026:75827,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichiv2026.calicotab.com:norwichiv2026:75842,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichiv2026.calicotab.com:norwichiv2026:75856,,,,2026-09-26T13:52:04.780788+00:00
norwichiv2026.calicotab.com:norwichiv2026:75965,,,,2026-09-26T13:52:04.780788+00:00
norwichmini2025.calicotab.com:norwichmini2025:67206,,,,2026-09-26T13:52:04.780788+00:00
norwichmini2025.calicotab.com:norwichmini2025:67207,,,,2026-09-26T13:52:04.780788+00:00
norwichmini2025.calicotab.com:norwichmini2025:67208,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichmini2025.calicotab.com:norwichmini2025:67209,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichonline25.calicotab.com:norwichonline25:58236,,,,2026-09-26T13:52:04.780788+00:00
norwichonline25.calicotab.com:norwichonline25:58237,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichonline25.calicotab.com:norwichonline25:58238,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
norwichonline25.calicotab.com:norwichonline25:58240,,,,2026-09-26T13:52:04.780788+00:00
norwichonline25.calicotab.com:norwichonline25:58241,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13752,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13751,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13750,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13749,,,,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13748,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13747,,,,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13746,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13745,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
olympia.calicotab.com:olympiainvitational2023:13744,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
opencoast.calicotab.com:pre-gudc24:44591,,,,2026-09-26T13:52:04.780788+00:00
opencoast.calicotab.com:pre-gudc24:44592,,,,2026-09-26T13:52:04.780788+00:00
opencoast.calicotab.com:pre-gudc24:44593,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
opencoast.calicotab.com:pre-gudc24:44594,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
opencoast.calicotab.com:pre-gudc24:44595,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
osakaiv2024.calicotab.com:_:46046,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
osakaiv2024.calicotab.com:_:46047,,,,2026-09-26T13:52:04.780788+00:00
osakaiv2024.calicotab.com:_:46048,,,,2026-09-26T13:52:04.780788+00:00
osakaiv2024.calicotab.com:_:46049,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
osakaiv2024.calicotab.com:_:46050,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2025:34115,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2025:34116,Technology & Science,model,0.433,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2025:34117,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2025:34118,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2025:34119,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2026:71435,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2026:71437,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2026:71475,Law & Criminal Justice,model,0.577,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2026:71495,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaiv2026:71658,,,,2026-09-26T13:52:04.780788+00:00
ottawa27wudc.calicotab.com:ottawaopen2025:60371,,,,2026-09-26T13:52:04.780788+00:00
ottawa27wudc.calicotab.com:ottawaopen2025:60383,,,,2026-09-26T13:52:04.780788+00:00
ottawa27wudc.calicotab.com:ottawaopen2025:60403,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ottawa27wudc.calicotab.com:ottawaopen2025:60405,,,,2026-09-26T13:52:04.780788+00:00
ottawa27wudc.calicotab.com:ottawaopen2025:60471,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:54955,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:54971,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:54983,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:54984,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:55157,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:55162,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2025:55167,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78714,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78723,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78715,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78730,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78716,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78744,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78854,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78866,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78855,,,,2026-09-26T13:52:04.780788+00:00
eds.calicotab.com:ottawaroundrobin2026:78869,,,,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:81958,,,,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:81967,,,,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:82009,,,,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:82029,Media & Culture,model,0.493,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:82060,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:82076,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ottawasummer2026.calicotab.com:_:82090,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
oxfordcharity26.calicotab.com:iii:81242,,,,2026-09-26T13:52:04.780788+00:00
oxfordcharity26.calicotab.com:iii:81265,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
oxfordcharity26.calicotab.com:iii:81298,,,,2026-09-26T13:52:04.780788+00:00
oxfordcharity26.calicotab.com:iii:81312,,,,2026-09-26T13:52:04.780788+00:00
